,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.6766388052174439,-0.026818165496004197,0.022665332543701715,-0.05533443025914851,0.03549009759770413,-0.01933975179446799,-0.013361431096856764,0.02587001179225668,-0.022606277082291692,-0.00397744321314842,-0.004586340941336714,-0.0011318613364506343,-5.245594884767138e-17
1,-0.9997857865355748,-0.26171004263259245,0.16408407031665515,0.017275394547951455,0.01955089332608579,-0.013228370838108313,-0.0029906591432531985,0.010835617919479366,-0.009166459045684082,0.01053529523842363,-0.0026484303844154494,-0.00042478147322558334,-1.0802332599034507e-15
2,-0.9905283098459093,-0.14856664677167192,0.12048958475893783,0.09503906266623076,0.028025200115907357,-0.03687450561585015,0.014221327814908329,0.019099515123517503,-0.007800869226861468,0.006546562739227379,0.001836882799974887,-0.0002264181711425102,-1.9945608085110988e-16
3,-1.1349500616966763,-0.06278274964474498,0.1615824967292685,0.18533380503478497,0.043248637750277395,-0.0339772335644296,-0.015053366930802895,0.018500751754938243,-0.0040189167998636805,0.007891100700880399,0.00017186259992444197,-0.0003917680799702692,-1.4402561760108818e-16
4,-1.1415278787564485,-0.11756815220040308,0.18083429652164773,0.14786800726002233,0.039599848308039795,-0.02363294600105373,-0.02341368704300744,0.015236223136237119,-0.006073029790283485,0.00821506193144631,0.0013610675952039927,-0.0002148601722401848,-2.565707313307365e-16
5,-1.1291670930771245,-0.1476079554965628,0.18516719628518313,0.12180619946684412,0.043143788915058726,-0.025756459262543222,-0.024170420347847364,0.015442282262015479,-0.0030330374535126096,0.01162598559523621,-0.0033921401271844766,-0.0005882487742874711,1.1731212598664192e-15
6,-0.5773674299637814,-0.05962157180404226,-0.02228275891738715,-0.02198115616105528,-0.002461730599962937,0.009563737953921906,-0.0094923194036596,-0.008619172634311091,-0.019241083024197216,0.01220139151137895,-0.00031725224729840806,-0.0006377090752846767,5.863474885701412e-16
7,-0.5720469551222681,-0.23495884740301073,0.03822929579529013,-0.1461175538147292,-0.008274666425149499,0.03209007193479198,-0.03336860307589896,-0.015287054539121372,-0.023483337098238823,0.01767067078945823,0.0012843255800560826,-0.0002691318370096536,-7.71917975225872e-17
8,-0.5206428001556909,-0.2702218936496746,0.0368720827310708,-0.16806424681697402,-0.05115011360871854,0.09118248849816175,-0.06632880532631562,-0.02713318187837354,-0.027002191909198867,0.016392491054424137,0.003082231761602517,7.174360046962333e-05,7.345481083008337e-17
9,-0.5280615651807665,-0.17832596705380227,0.004824475463798408,-0.11409266560623665,-0.00868353766420394,0.024352178546143646,-0.029142473693041446,-0.009970523430939482,-0.0214559503391791,0.02150387816303102,0.0013993573330139258,-0.0003202234280076165,1.2289455517438261e-15
10,-0.5523165992210896,-0.22735409458437048,0.029317634285055877,-0.14198017551258596,-0.015115112928538812,0.0392359119660134,-0.03830527892287223,-0.015014868221123695,-0.024747734468744908,0.018909205270951548,0.003742997787138611,-4.38805352438632e-05,-1.4670496841222592e-16
11,-0.5777120248795513,-0.15448678108856254,0.010444401759083245,-0.09220909168437333,0.005913160966032887,0.005779060047821539,-0.015422539807847599,-0.00811073619577206,-0.020416144757991757,0.019779135532006158,-0.0009771342345987007,-0.0005928860168348424,5.046987489316677e-17
12,-0.5604116873928111,0.10011494467517343,-0.07351855365746232,0.10229669423346817,-0.03644604326152789,0.04079164942039732,-0.014374785799153971,-0.013266326209710204,-0.021306447228283894,0.004447826907652541,0.002373570770798774,-0.0004763928668049216,-2.791463107305214e-16
13,-0.6015387894336652,-0.09803114995105662,-0.03670371484942977,0.07125312586863577,0.007817960982240132,-0.017519501175625927,-0.004442350850283162,0.02277810163127771,0.014347767948313444,0.0028650589625367324,-0.0038164646123366288,-0.0006541337627145002,1.638741313242508e-16
14,-0.5124778825074313,-0.24000564317224804,-0.01274978817341692,-0.046513293219635064,0.014330136198723906,-0.019661533433066165,-0.01652445603332608,0.025269156802237715,0.017889755420466724,0.004813313002386746,-0.002303477930921803,-0.0004248055818295115,-1.7123867131221111e-16
15,-0.5970962294854213,-0.0675700633714402,-0.04745063158349668,0.0940677969400656,0.0030345310340465664,-0.013513314108288856,-0.0038813450488511558,0.02212145509890297,0.014895419613038408,0.0005577099707629974,-0.004052047376414458,-0.0006970971379812295,1.7482304461385302e-16
16,-0.5616748100199094,0.09345370246293662,-0.09963803572302794,0.21277767624095678,-0.00784167031312446,-0.010701508023229837,0.005954131785340257,0.026499654266802977,0.016061171519630674,-0.004741420521791321,-0.0018289885788536555,-0.0006480379673163563,3.5123348017544425e-16
17,-0.54651812146732,-0.22331100832383374,-0.011467185722262978,-0.0238487228429144,-0.004397619898067568,0.008608526487307025,-0.026455731146278545,0.01767044022561946,0.014326967993045647,0.0011231595564161795,-0.0015904472297923165,-0.0003062326649761963,2.8196463202589046e-16
18,0.00347002660956319,0.04418496096138896,-0.20207284347872673,0.1115894236074203,-0.043983579736245636,0.0038020843481099604,-0.02788006547252511,0.046106540550072246,0.039987327819151104,-0.011007304560716984,0.005722797207523769,-9.014692413350118e-06,4.108763905909266e-16
19,-0.5710070004754629,-0.14747969807309266,-0.03027746210482476,0.032225453593771075,0.0010033311284738354,-0.0030335601838552273,-0.013194404589180022,0.019203670395363397,0.01636963842727624,-0.0023537595184371938,-0.00425484450789202,-0.0006407951270071465,-2.2210830408497986e-16
20,-0.48861039729017725,-0.3309350744442114,0.013908154161945364,-0.10407753841298917,-0.017872670963210244,0.0392916540693057,-0.04706488712435286,0.012321350830261943,0.015110468704986084,-6.0639452949331146e-05,-0.002045296951775986,-0.00017964995900903607,-2.044916015496322e-16
21,-0.5708261536993451,-0.263889269265245,0.011346113783555769,-0.05208693566960371,0.005569341968904818,0.0016738737467708394,-0.023499626938840737,0.01719274788073565,0.01416778668047476,0.0015656801142791702,-0.0032290528889208445,-0.00042917694269365385,2.3017050064200425e-16
